employee_id,effective_date,job_function,job_level,pay_rate_type,location,max_tenure,max_role_tenure,max_promotions,employee_status
10265,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10267,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10268,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10269,2024-10-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Active
10270,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10271,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10273,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10277,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10279,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10280,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10281,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10282,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10283,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10284,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10285,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10286,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10287,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10288,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10289,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10290,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10291,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10292,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10293,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10294,2024-07-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Terminated
10297,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10298,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10299,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10300,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10301,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10302,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10303,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10304,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10305,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10307,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10308,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10309,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10311,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10313,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10314,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10316,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10317,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10318,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10319,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10320,2024-01-01,Strategy,L3,Salary,MoonMart2,91,91,1.0,Terminated
10321,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10322,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10323,2024-07-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Terminated
10324,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10325,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10327,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10328,2024-04-01,Strategy,L3,Salary,Orlando,182,182,1.0,Terminated
10329,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10331,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10332,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10334,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10335,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10336,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10337,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10338,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10339,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10340,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10341,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10342,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10343,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10344,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10345,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10346,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10347,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10349,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10351,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10352,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10353,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10357,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10359,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10360,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10361,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10362,2024-04-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
10364,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10365,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10366,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10369,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10371,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10372,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10374,2024-04-01,Strategy,L3,Salary,Orlando,182,182,1.0,Terminated
10375,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10376,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10377,2024-04-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
10380,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10381,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10382,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10385,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10386,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10387,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10388,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10390,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10391,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10394,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10395,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10396,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10398,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10399,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10400,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10401,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10402,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10405,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10406,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10410,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10411,2024-10-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Active
10414,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10417,2024-10-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Active
10420,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10421,2024-07-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Terminated
10422,2024-04-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
10424,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10426,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10427,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10428,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10431,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10434,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10435,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10438,2024-04-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
10439,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10440,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10441,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10442,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10443,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10446,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10447,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10449,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10450,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10453,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10454,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10457,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10459,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10460,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10462,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10463,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10464,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10465,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10466,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10468,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10469,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10471,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10473,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10476,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10477,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10479,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10480,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10481,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10482,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10484,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10485,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10486,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10487,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10488,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10489,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10491,2024-04-01,Strategy,L3,Salary,Orlando,182,182,1.0,Terminated
10492,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10493,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10494,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10495,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10496,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10497,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10498,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10499,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10501,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10502,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10503,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10504,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10505,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10506,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10508,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10509,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10510,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10512,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10513,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10514,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10516,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10518,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10520,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10523,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10524,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10525,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10526,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10528,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10529,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10533,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10534,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10535,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10537,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10538,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10540,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10541,2024-01-01,Strategy,L3,Salary,MoonMart2,91,91,1.0,Terminated
10542,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10543,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10544,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10546,2024-10-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Active
10549,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10550,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10551,2024-07-01,Strategy,L3,Salary,Orlando,274,274,1.0,Terminated
10552,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10553,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10554,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10555,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10557,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10558,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10559,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10560,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10561,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10562,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10563,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10564,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10566,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10568,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10571,2024-04-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
10572,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10575,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10576,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10577,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10579,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10580,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10581,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10584,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10585,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10588,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10589,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10591,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10593,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10594,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10595,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10596,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10597,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10598,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10599,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10604,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10605,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10606,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10607,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10608,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10609,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10611,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10612,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10613,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10615,2024-04-01,Strategy,L3,Salary,Orlando,182,182,1.0,Terminated
10616,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10618,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10619,2024-04-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
10620,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10621,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10622,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10623,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10626,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10627,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10628,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10629,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10632,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10634,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10635,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10636,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10637,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10638,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10639,2024-04-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
10640,2024-04-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
10641,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10642,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10643,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10644,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10645,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10647,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10648,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10649,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10650,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10651,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10652,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10654,2024-01-01,Strategy,L3,Salary,MoonMart2,91,91,1.0,Terminated
10656,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10657,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10658,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10659,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10661,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10662,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10664,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10665,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10666,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10671,2024-10-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Active
10673,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10674,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10675,2024-04-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
10676,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10677,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10678,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10679,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10680,2024-01-01,Strategy,L3,Salary,Orlando,91,91,1.0,Terminated
10681,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10683,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10684,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10685,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10686,2024-10-01,Strategy,L2,Hourly,MoonMart2,274,274,1.0,Active
10687,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10688,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10689,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10690,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10692,2024-10-01,Strategy,L2,Hourly,MoonMart1,274,274,1.0,Active
10694,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10695,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10696,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10697,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10700,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10702,2024-01-01,Strategy,L3,Salary,MoonMart1,91,91,1.0,Terminated
10703,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10704,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10705,2024-01-01,Strategy,L3,Salary,MoonMart2,91,91,1.0,Terminated
10706,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10707,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10708,2024-01-01,Strategy,L2,Hourly,MoonMart2,91,91,1.0,Terminated
10709,2024-10-01,Strategy,L3,Salary,Orlando,274,274,1.0,Active
10710,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10711,2024-04-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
10714,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10715,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10716,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10718,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10719,2024-04-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
10720,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10721,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10722,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10723,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10724,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10725,2024-10-01,Strategy,L3,Salary,MoonMart2,274,274,1.0,Active
10726,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10727,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10728,2024-01-01,Strategy,L2,Hourly,Orlando,91,91,1.0,Terminated
10729,2024-01-01,Strategy,L2,Hourly,MoonMart1,91,91,1.0,Terminated
10732,2024-04-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
10734,2024-07-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Terminated
10736,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
10737,2024-04-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
10738,2024-10-01,Strategy,L3,Salary,MoonMart1,274,274,1.0,Active
10741,2024-10-01,Strategy,L2,Hourly,Orlando,274,274,1.0,Active
